A Knife in the Back,Fiction_Crime and Mystery_Detective Story and Detectives_Amateur,"From the publisherDr. Sally Good_ chair of the Department of English at Hughes Community College has learned how to cope with the many minor disasters and a couple of major ones_ including a murder_ that have cropped up since her tenure. Right now_ however_ her only worry is about her own behavior. She's just violated one of the major rules for department chairs - never date the staff. She hadn't actually dated Jack Neville_ but she had said yes when he asked her to go out with him.

It's beginning to look as though Sally may not have to worry about that. Her intended escort has come under suspicion of murdering one of the college trustees_ and could be arrested any time now. The good news is that the evidence is shaky and Neville is far from the only person around who wouldn't mind seeing Bostic's obit in the county paper. The man is a used-car salesman of questionable morals and an antediluvian who is against educating or even feeding the men in the local prison_ where the college conducts classes. The sheriff is the bad news. Sally and Jack have tangled with him in Murder Is an Art_ and he can be depended upon to go for the obvious_ though questionable_ solution_ based on the discovery of Jack's handmade knife at the scene. Sally feels the responsibility: it is up to her to plunge once more into investigation.

The search becomes a true comedy of errors_ some furnished by Neville himself_ who is thoroughly nice but somewhat of an airhead (the modern phrase for ""absent-minded professor""). The really bright ideas and solid detection is furnished by the charming Sally_ and author Crider happily provides the dry humor that so charms his readers both in his accounts of Dr. Good's adventures and those of his Sheriff Dan Rhodes."
Invaders From Within,Fiction_Children & Young Adult_Adventure_Choose-your-own-Adventure,While visiting your aunt and uncle at their ranch in Northern California_ you decide to go hiking on a nearby mountain.  You're prepared for the dangerous trail_ but not for the sight that awaits you at the top: an immense dome rising out of the grass_ glowing with a mysterious rose-tinted green light.  It looks like it's from outer space_ but you can't be sure.  There's only one way to find out.  Your impulse is to investigate_ but perhaps you should go for help.  What will you do?
Rock and Roll Mystery,Fiction_Children & Young Adult_Adventure_Choose-your-own-Adventure,You're the leader of a hot new band called the Velocettes.  The band's first tour starts tomorrow -- and your whole future is riding on it.  You're frantically trying to pack when a mysterious envelope arrives at the studio.  Inside there's an ominous message: two of your band members have been kidnapped_ and if you contact the police_ you may never see them alive again.
The Abominable Snowman,Fiction_Children & Young Adult_Adventure_Choose-your-own-Adventure,Is the Abominable Snowman real_ or just a legend? You and your friend Carlos are ready to risk your lives to find out. You will climb the highest mountains to bring back the world's first photgraphs of this hairy and mysterious creature.
Playoff Champion,Fiction_Children & Young Adult_Adventure_Choose-your-own-Adventure,your school baseball team has made it to the finals of the national tournament.  Just before the big game_ your coach collapses and is rushed to the hospital.  It's up to you to manage the team.  In the top of the fourth inning_ you see an opportunity to try a blind pick-off play.  But the play is risky_ and even the smallest error could give the other team the opening they need.  The pressure is on.  Should you try it?
Fuss E. Bugg,Fiction_Children & Young Adult_Picture Books,A Topsy-Turvy Book backed with Flitter Fly.
Flitter Fly,Fiction_Children & Young Adult_Picture Books,A Topsy-Turvy Book backed with Fuss E. Bugg.
Hawk of May,"Fiction_Fantasy_Saga, Myth, and Legend_Arthurian Legend","Young Gwalchmai lives in a world of warriors and warleaders_ but is himself an inadaquate soldier. Unable to fulfill the duties of a king's son_ Gwalchmai turns to his mother for a different way of life. The coldly beautiful Morgawse_ a ruler of the Darkness_ offers knowledge and power beyond that of humans_ and strength beyond that of warriors. Compelled by the desire to prove himself in some way_ Gwalchmai accepts the challenge of magic. The boy soon discovers that his mother's world is one of evil_ of human sacrifice and bargains with demons. After witnessing her horrifying rituals_ Gwalchmai flees -- knowing that he can never again return home_ and also knowing that in some way or form the Darkness will follow him.

It is in rejecting the deadly realm of Morgawse that Gwalchmai disocvers his quest: to join the one man against whom the Queen of Darkness seems powerless -- his uncle_ the High King Arthur. And so begins the young man's difficult journey to the court sy Camlann. Armed with a fiery_ glittery sword from the Kingdom of Light_ the reluctant young warrior faces the fierce Saxons_ the pursuing demons of Morgawse_ a fantastic white stallion that cannot be tamed_ and Aldwulf the sorceror -- one of Arthur's cruelest enemies. When at last Gwalchmai reaches his destination with a few successful battles behind him_ he finds that he must yet win sver the King himself -- and overcome the dreadful secret that prevents Arthur from accepting him.

Jacket design by Fred Marcellino."
The Homeward Bounders,Fiction_Children & Young Adult_Fantasy,When Jamie unwittingly discovers the scary_ dark-cloaked Them playing games with human's lives_ he is cast out to the boundaries of the worlds. Clinging to Their promise that if he can get Home he is free_ he becomes the unwilling Random Factor in an endless game of chance.
The Merlin Conspiracy,Fiction_Children & Young Adult_Fantasy_Witches & Wizards,"The islands of Blest keep the balance of magic in half the multiverse. If something goes wrong with the magic on Blest_ it will have a ripple effect on many other worlds. Something is about to go wrong 

It all begins when the Merlin of Blest dies of a heart attack. Or was he murdered by sorcery?

Two friends_ Roddy and Grundo_ suspect a conspiracy_ but no adult will believe them. When a boy from another world_ Nick_ blunders into the trouble on Blest_ Roddy tries to enlist his help. But what can three children who are just discovering their magical talents do against the new Merlin_ the Earthmistress_ and the dark powers theyre calling up? The dangers are great_ and if Roddy_ Grundo_ and Nick fail to stop the conspirators before they disrupt the balance of magic_ the results will be far more far-reaching and destructive than they can imagine.

Diana Wynne Jones masterfully weaves mystery_ intrigue_ and_ most of all_ magic into a complex plot that's full of twists and surprises. In this astonishing novel_ the characters' actions have unexpected consequences_ and nothing in the multiverse is as it first seems ..."
The Time of the Ghost,Fiction_Children & Young Adult_Fantasy_Horror_Ghosts,"There's been an accident!
Something's wrong!
She doesn't know who she is_ and doesn't know why she's invisibly floating through the buildings and grounds of a half-remembered boarding school. Then_ to her horror_ she encounters the ancient evil that four peculiar sisters have unwittingly woken -- and learns she is their only hope against a deadly danger."
Year of the Griffin,Fiction_Children & Young Adult_Fantasy,"It is eight years after the tours from offworld have stopped. High Chancellor Querida has retired_ leaving Wizard Corkoran in charge of the Wizards' University. Although Wizard Corkoran's obsession is to be the first man on the moon_ and most of his time is devoted to this project_ he decides he will teach the new first years himself in hopes of currying the favor of the new students' families--for surely they must all come from wealth_ important families--and obtaining money for the University (which it so desperately needs). But Wizard Corkoran is dismayed to discover that one of those students--indeed_ one he had such high hopes for_ Wizard Derk's own daughter Elda--is a hugh golden griffin_ and that none of the others has any money at all.

Wizard Corkoran's money-making scheme backfires_ and when Elda and her new friends start working magic on their own_ the schemes go wronger still. And when_ at length_ Elda ropes in her brothers Kit and Blade to send Corkoran to the moon...well...life at the Wizards' University spins magically and magnificently out of control."
"Nightmare at 20,000 Feet: Horror Stories",Fiction_Horror_General_Richard  Matheson_Logan  Swanson,"Remember that monster on the wing of the airplane?

William Shatner saw it on The Twilight Zone_ John Lithgow saw it in the movie -- even Bart Simpson saw it.  ""Nightmare at 20_000 Feet"" is just one of many classic horror stories by Richard Matheson that have insinuated themselves into our collective imagination.

Here are twenty of Matheson's most memorable tales of fear and paranoia_ with an introduction by Stephen King.

Contents:
Nightmare at 20_000 Feet (1962)
Dress of White Silk (1951)
Blood Son (as ""Drink My Red Blood..."") (1951)
Through Channels (1951)
Witch War (1951)
Mad House (1953)
Disappearing Act (1953)
Legion of Plotters (1953)
Long Distance Call (as ""Sorry_ Right Number"") (1953)
Slaughter House (1953)
Wet Straw (1953)
Dance of the Dead (1954)
The Children of Noah (1957)
The Holiday Man (1957)
Old Haunts (1957)
The Distributor (1958)
Crickets (1960)
First Anniversary (1960)
The Likeness of Julie (1962)
Prey (1969)"
Reality Is What You Can Get Away With,Fiction_General Fiction_Humor,"The Time: Several Aeons From Now.
The Place: An Archelogical Find At Bev-El (Beve-Hill? Beverly Hills!?!?!)
Scientists have dug up the remains of a movie made in the closing years of the 20th century.  As it was seemingly designed to persuade_ seduce or trick people in practicing the outlawed art of THINKING_ all prints of this shocking work had been banned_ seized and burned.
Except this one historic copy.

What is Humphrey Bogart doing in a movie with Popeye_ George Bush and Elvis Presley.  That's what the archaeologists of the future are trying to puzzle out.  Now you_ too_ can inspect this outrageous cinematic fabrication set in a time very like our own -- execept that secual freedom has become a Constitutional right while the freedom to think is prohibited.  Here are images of our culture's absurdities_ injustices_ violence and desires_ shot at you in a machine-gun like assault on youre senses and intellect.  The result is hilarious_ chilling and irrecocable mind-altering -- a left-brain/right-brain challenge...a consciousness-raising experience filled with laughter_ rage -- and truth."
The Walls Came Tumbling Down: Un Film de Robert Anton Wilson,Fiction_Science Fiction,"The Walls Came Tumbling Down deals with the scary things that happen to those who stumble into a borderless or other-worldly consciousness without any intent to go there and without and preparation or Operating Manual to tell them how to navigate when the walls tumble_ the doors of perception fly open and the bottom falls out of their mental filing cabinet_ leaving the brain suddenly free of the limits of ""mind""."
Too Late to Die,Fiction_Western_Law and Lawmen_Crime and Mystery_Detective Story and Detectives_Police Procedural,Investigating Jeanne Clinton's murder is not going to help Sheriff Dan Rhodes' chances of getting re-elected. For Jeanne had a steady stream of men coming to her door while her husband was at work_ and none of them want Rhodes doing any serious checking up on what they were doing!
Shotgun Saturday Night,Fiction_Crime and Mystery_Detective Story and Detectives_Police Procedural,First it is an arm that Bert Ramsey brings in. Then another. And a couple of legs. But_ Bert says_ they don't match up! Then Bert is shot to death_ and Sheriff Dan Rhodes has really got a bunch of parts that don't make a whole!
Cursed to Death,Fiction_Crime and Mystery_Detective Story and Detectives_Police Procedural,It seems that a disgruntled renter has put a curse on the not-so-esteemed Dr. Samuel Martin_ but it is his drab wife who is bludgeoned to death. And the curse is getting to be a real problem_ because it is keeping some a major suspects mighty tight-lipped about giving out answers.
Death on the Move,Fiction_Western_Law and Lawmen_Crime and Mystery_Detective Story and Detectives_Police Procedural,Somebody's messing with the belongings of those awaiting their funerals_ and Texas sheriff Dan Rhodes must get to the bottom of the problem -- before something worse happens.
Evil at the Root,Fiction_Western_Law and Lawmen_Crime and Mystery_Detective Story and Detectives_Police Procedural,Crime takes a bite out of Blacklin County_ Texas when an old man loses his teeth..and his life.
Booked for a Hanging,Fiction_Crime and Mystery_Detective Story and Detectives,The versatile mystery novelist Bill Crider has created a pantheon of marvelous characters_ but none is more real_ warm_ and thoroughly delightful than Sheriff Dan Rhodes of Claflin County_ Texas. In his sixth adventure_ Rhodes is confronted with what seems at first to be a suicide: the body of a man newly arrived in the county is found hanged in the dilapidated building he has taken over for his business. Simon Graham was a rare-book dealer. If it seems unlikely to find such an arcane entrepreneur in this extremely rural and sparsely populated part of Texas_ it becomes less strange when it turns out that Graham was more con man than bibliophile. The presumed suicide begins to look more and more like murder when several newcomers swoop down on the scene and try to beat out one another to find a reputedly valuable rare book that Graham was rumored to have among his collection of hardly worthwhile items. Although Rhodes's two attenuated and eccentric jailhouse employees have gone overboard for the magic of the department's new computer_ the steady_ if put-upon_ Rhodes and his clear-eyed observations of human nature have invariably been more useful to the solution of a crime - and that is still true in the case of the hanged book dealer.
Murder Most Fowl,Fiction_Crime and Mystery_Detective Story and Detectives,"Following Booked for a Hanging_ Anthony Award-winner Bill Crider brings back his amiable_ computer-phobic sheriff Dan Rhodes to investigate a murder that may or may not be related to a recent wave of emu-rustling. For an officer of the law_ Blacklin County_ Texas_ used to be pretty peaceful_ but now_ what with the emu-rustling_ cockfights_ and protests at the new Wal-Mart store - not to mention murder - Sheriff Dan Rhodes has his hands full. Hit hard by the collapse of his little hardware store_ Elijah (""Lige"") Ward has taken to chaining himself to the Wal-Mart doors and generally making a nuisance of himself. And when Lige's dead body turns up_ floating down a river in a portable toilet_ Rhodes finds he has quite a case to investigate. What was the connection between Lige and chickens? Lige and the Palm Club? And was he involved in the area's emu thefts? It seems that raising emus (""taste like steak_ not chicken"") is a booming business_ so much so that emu (""calmer than ostriches and more resistant to disease"") are being stolen left_ right_ and center by would-be emu ranchers with little respect for the law. From theft to murder_ the local crime spree seems unstoppable. But with a little help from the computer foisted on him by aging deputies Hack and Lawton_ plus some good old-fashioned detective work_ Rhodes just may be able to straighten out his county."
Winning Can Be Murder,Fiction_Crime and Mystery_Detective Story and Detectives,In his career as sheriff of Blacklin County_ Texas_ Dan Rhodes has faced more than his share of unusual problems. But now things seem to be going well_ and Blacklin County is in a state of high excitement. In the county seat of Clearview_ the high school football team is on the verge of making the state play-offs for the first time in so long that only the middle-aged or older remember the last such occasion. Then someone murders one of the assistant coaches_ and Rhodes finds himself in even more trouble than usual. Everyone in the county wants the murder solved_ and the sooner the better. After all_ there's another game coming up in less than a week. What no one likes are the rumors that begin to surface_ rumors that include gambling by the murdered coach and illegal steroid use by the Clearview players_ either of which_ if proven_ could disqualify the team from the play-offs. Even worse_ from Rhodes's point of view_ is the return to Blacklin County of an old nemesis_ Rapper_ a motorcycle gangster with a deep grudge against Rhodes.
The Will of the Wanderer,Fiction_Fantasy_Sword and Sorcery,"Since time began_ twenty Gods have ruled the universe. Though each god possessed different abilities_ each was all-powerful within his realm. Now one of the Gods has upset the balance of power_ leaving the others scrambling for control in the new order...

Here is the epic tale of the Great War of the Gods--and the proud people upon whom the fate of the world depends. When the God of the desert_ Akhran the Wanderer_ declares that two clans must band together despite their centuries-old rivalry_ their first response is outrage. But they are a devout people and so reluctantly bow to his bidding.

Enemies from birth_ the headstrong Prince Khardan and impetuous Princess Zohra must unite in marriage to stop Quar_ the God of Reality_ Greed_ and Law_ from enslaving their people.

But can Khardan and Zohra keep from betraying each other? Can their two peoples maintain their fragile alliance until the long-awaited flowering of the legendary Rose of the Prophet?

Against the powerful legions of the evil Amir_ Khardan and Zohra fight to save the desert people--a fight unexpectedly joined by an exiled wizard named Matthew and the mysterious powers of his alien land."
The Paladin of the Night,Fiction_Fantasy_Sword and Sorcery,The Great War of the Gods means nothing to the proud people on the mortal plane -- until Akhran the Wandering God decrees the union of two mighty feuding clans. Though the families are fierce Warriors_ they are few in number. Even the marriage of Khardan and Zohra is not enough to over power the strength of the invading army or prevent the imprisonment of their peoples. Now_ with Khardan and Zohra mysteriously missing -- seemingly cowards who hid from certain defeat -- the two clans have lost all hope of ever again seeing their beloved open skies. But Prince Khardan and Princess Zohra_ aided by the wizard Matthew_ have been given another mission. . . a mission that at first seems less useful than counting the many grains of the desert sands_ but soon proves to be of far more lasting importance.
The Prophet of Akhran,Fiction_Fantasy_Sword and Sorcery,Together_ Khardin_ Zohra_ and Mathew must desperately work to end the War of the Gods.
Fantasy Lover,Fiction_Romance_Fantasy and Science Fiction Romance_Paranormal Beings,"Being cursed into a book as a love-slave for eternity_ Julian of Macedon has been pleasuring women for over 2_000 years. Over this time_ he has honed his sexual skills_ learning every which way to please a woman and fulfill her deepest fantasies. But in spite of the intense sexual pleasure Julian is able to provide for others_ deep within his own heart lies a fantasy of true love that has remained unfulfilled.

When Julian is summoned to be be Grace's lover for a month_ he soon finds in her the potential to help him fulfill his own fantasies of meaningful love as well. Grace's love for Julian might fill the hole deep in his heart_ but can it break a 2_000 year old curse?"
Tapestry,Fiction_Romance_Historical_Medieval_Karen Marie  Moning_Sherrilyn  Kenyon_Lynn  Kurland_Madeline  Hunter,"Welcome to a world of chivalry_ danger_ legends_ and love. These four original novellas bring to life all the romance and adventure of the Middle Ages_ with the common thread of a rich medieval tapestry woven through each tale.

Features:
Into the Dreaming by Karen Marie Moning
To Kiss in the Shadows by Lynn Kurland
Dragonswan by Sherrilyn Kenyon
An Interrupted Tapestry by Madeline Hunter"
Into the Dreaming,Fiction_Romance_Lynn  Kurland_Sherrilyn  Kenyon_Karen Marie  Moning_Madeline  Hunter,Featured in the collection Tapestry
Dragonswan,Fiction_Romance_Lynn  Kurland_Sherrilyn  Kenyon_Karen Marie  Moning_Madeline  Hunter,"Beautiful scholar Channon MacRea has spent years studying the legendary Dragon Tapestry_ devoting days and nights to deciphering the impenetrable Old English symbolism. Then one evening the unnaturally handsome Sebastian appears. He claims to hold the key to solving the tapestry's mysteries. Bearing magnificently taut and tanned flesh marked by intriguing scars of battle_ he also claims to be a dragon slayer trapped between two worlds. 
For Channon there's only one way to finally uncover the secrets of the intricate embroidery-by following the seductive stranger into a fantastic alternate world of magic_ danger_ and erotic adventure.
Featured in the collection Tapestry"
To Kiss in the Shadows,Fiction_Romance_Lynn  Kurland_Sherrilyn  Kenyon_Karen Marie  Moning_Madeline  Hunter,Featured in the collection Tapestry
An Interrupted Tapestry,Fiction_Romance_Lynn  Kurland_Sherrilyn  Kenyon_Karen Marie  Moning_Madeline  Hunter,Featured in the collection Tapestry
