The Phantom Freighter,Fiction_Children & Young Adult_Mystery,"When eccentric Thaddeus McClintock invites Frank and Joe Hardy to accompany him on a sea voyage_ the teen-age investigators become entangled in a web of mystery.  Who is trying to block the three from securing reservations on freighter ships that carry passengers?  Does Mr. McClintock have unknown enemies?  Or is there a sinister conspiracy afoot to keep Frank and Joe from going on the trip?  Is Captain Harkness's report about sighting a phantom freighter just a figment of his imagination?
The determined efforts of Frank and Joe to find the answers lead to a hazardous game of wits with a ring of slippery smugglers and to a dynamic confrontation of the high seas.  At the same time_ the boys help their famous detective father solve his current case involving forgers selling counterfeit historical documents.  
Here is an exciting_ action-filled mystery that will keep the reader on the edge with suspense."
The Secret of Skull Mountain,Fiction_Children & Young Adult_Mystery,"There is a crisis on Bayport!  Soon the city will be without water!  Every night water strangely disappears from the new reservoir near Skull Mountain.  Frank and Joe Hardy join forces with a team of skilled engineers to solve the baffling mystery. 
When the boys arrive at the foot of the mountain_ they are met by a human skull rolling down the slope-a chilling warning from a weird hermit.  Violence_ too_ stalks he mountain_ where a gang controlled by a powerful crime syndicate hatched a vicious plot.  While trying to uncover the gang's sinister motive_ Frank and Joe aid their detective father in his search for a missing scientist.
By a clever experiment_ the boys discover a clue to the puzzle of the vanishing water.  Suspense mounts when they explore an ancient subterranean river channel_ deep inside Skull Mountain.  In a thrilling climax the famous young detectives solve their own mystery as well as Mr. Hardy's case."
The Sign of the Crooked Arrow,Fiction_Children & Young Adult_Mystery,"With only the slender clue of an arrow-shaped tie clasp_ Frank and Joe Hardy pick up the trail of a cunning gang of thieves responsible for a wave of jewelry store holdups.
But their investigations are interrupted when a desperate plea for help comes from their widowed cousin who lives on a cattle ranch in New Mexico.  Frank_ Joe_ and their pal Chet Morton fly there immediately.  The mysterious disappearance of one cowboy after another has Crowhead Ranch a reputation of being jinxed_ and it is quickly being stampeded toward financial ruin.
The young detectives face grave danger before they uncover a plot engineered by the crooked arrow gang.  In a dramatic climax Frank_ Joe_ and Chet aid law-enforcement officers in smashing the highly organized band of criminals_ putting an end both to the troubles at Crowhead Ranch and the jewelry-store robberies."
The Prodigal Sun,Fiction_Science_Political,In the far future_ humanity has colonised the outermost reachers of the galaxy. Society has evolved into a heiracy of castes - from the godlike High to the barely Low. Empires have risen and fallen_ and the Dato Bloc has just seceded from the Commonwealth of Empires.
A Necklace of Fallen Stars,Fiction_Children & Young Adult_Fantasy,"Give up her colorful_ independent life telling stories in the marketplace to marry the cold_ ruthless Duke Gavrin? Princess Kaela vows ""Never!"" Flouting her father's wishes -- and resolving to ignore her sister's fears -- Kaela sets out alone for a distant kingdom_ determined to make her own way and live her own life in the way she loves best: by weaving tales for anyone who will lend an ear. Her gift serves her well_ for it is as the result of the first tale she tells in a village inn that she meets up with Kippen_ the minstrel who accompanies her on her journey -- a journey that becomes perilous when the two discover that Kaela is being pursued by an unscrupulous sorcerer who has been sent by her outraged father to track her down.
Living by their talents and their wits_ Kaela and Kippen wander the back roads and byways of the kingdom_ winning not only their daily bread_ but many friends as well. Like a necklace of fallen stars_ the stories Kaela tells along the way are strung together by strands of adventure and romance in this lively_ forthright_ yet magical tale."
The Secret of the Lost Tunnel,Fiction_Children & Young Adult_Mystery,"Difficult assignments are nothing new to the Hardy boys and this one that takes them to the Deep South is particularly challenging.  Their mission: to vindicate a long-dead Confederate general disgraces during the civil war because he was accused of stealing hidden gold belonging to a bank
In a museum exhibiting relics of the Civil War_ the brother sleuths find a puzzling clue that may help to clear the general?s name and pinpoint the location of the hidden gold.  But a dangerous criminal and his cohorts are out to steal the treasure and constantly harass Frank and Joe and their pal Chet Morton. 
Skillfully avoiding booby traps and flying bullets_ the boys persevere in their perilous quest.  The arduous search is full of surprises that will thrill all fans of the Hardy Boys."
The Wailing Siren Mystery,Fiction_Children & Young Adult_Mystery,Caught in their motorboat the 'Sleuth'_ by a sudden storm at sea_ Frank and Joe Hardy are helpless when the engine conks out. Drifting farther from shore amid the tumultuous waves_ the boys are relieved to see the lights of a yacht. But their SOS is ignored.The shrill sound of a siren fills the night air. Moments later_ a helicopter drops an object alongside the 'Sleuth'. To the young detective's astonishment it proves to be a wallet containing two thousand dollars. The next day their close pal Chet Morton rushes to the Hardys' home to report that the Morton farm truck carrying a shipment of high-powered rifles belonging to his uncle_ a big-game hunter_ has been stolen. These two apparently unconnected events are clues in a tangle of mystery which turns out to be one of the detective brothers' most exciting adventures.*
The Confidential Casebook of Sherlock Holmes,Fiction_Crime_Mystery_Detective,"This long-awaited volume finally brings to light several cases of the world's most famous consulting detective that were originally suppressed to avoid scandal and embarrassment to the Crown_ public figures_ or to Holmes himself. Now_ the truth is finally revealed regarding Holmes's exploits involving the Titanic_ his rematch with Irene Adler_ the childhoods of both Holmes and Watson_ and such figures as Ida Tarbell_ P.G. Wodehouse_ and James McNeil Whistler. The Confidential Casebook of Sherlock Holmes is a cornucopia of Sherlockian that will delight fans young and not-so-young. 

Contents:

Introduction: The Startling Discovery of Dr. Watson?s Confidential Papers by Marvin Kaye
Delicate Business
 
 The Darlington Substitution Scandal by Henry Slesar
 The Adventure of the Old Russian Woman by H. Paul Jeffers
 The Adventure of the Noble Husband by Peter Cannon
 The Case of the Woman in the Cellar by Pat Mullen
 
Desperate Business
 
 The Adventure of the Boulevard Assassin by Kathleen Brady
 The Case of the Ancient British Barrow by Terry McGarry
 The Adventure of the Dying Ship by Edward D. Hoch
 The Revenge of the Fenian Brotherhood by Carole Bugg￩
 
My Blushes_ Watson!
 
 The Affair of the Counterfeit Countess by Craig Shaw Gardner
 The Woman by Aline Myette-Volsky
 The Little Problem of the Grosvenor Square Furniture Van (ascribed to Arthur Stanley Jefferson) by Patrick LoBrutto
 
� la Recherche du Temps Perdu
 
 A Ballad of the White Plague by P. C. Hodgell
 The Adventure of Vanderbilt and the Yeggman by Roberta Rogow
 The Secret Marriage of Sherlock Holmes by Shariann Lewitt
 The Case of Vittoria the Circus Belle by Jay Sheckley"
The Darlington Substitution Scandal,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Adventure of the Old Russian Woman,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Adventure of the Noble Husband,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Case of the Woman in the Cellar,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Adventure of the Boulevard Assassin,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Case of the Ancient British Barrow,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Adventure of the Dying Ship,Fiction_Crime_Mystery_Detective,"Holmes meets with Jacques Futrelle on the Titanic.

Appears in The Confidential Casebook of Sherlock Holmes."
The Revenge of the Fenian Brotherhood,Fiction_Crime_Mystery_Detective,"Holmes sneaks into the Fenian Brotherhood at the request of Professor Moriarty.

Appears in The Confidential Casebook of Sherlock Holmes."
The Affair of the Counterfeit Countess,Fiction_Crime_Mystery_Detective_General,Appears in The Confidential Casebook of Sherlock Holmes.
The Woman,Fiction_Crime_Mystery_Detective,"Holmes meets again with Irene Adler.

Appears in The Confidential Casebook of Sherlock Holmes."
The Little Problem of the Grosvenor Square Furniture Van,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
A Ballad of the White Plague,Fiction_Crime_Mystery_Detective_Historical,Appears in The Confidential Casebook of Sherlock Holmes.
The Adventure of Vanderbilt and the Yeggman,Fiction_Crime_Mystery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
The Secret Marriage of Sherlock Holmes,Fiction_Crime_Mistery_Detective,"Holmes works to bring together an Arabian Nights marriage.

Appears in The Confidential Casebook of Sherlock Holmes."
The Case of Vittoria the Circus Belle,Fiction_crime_Mistery_Detective,Appears in The Confidential Casebook of Sherlock Holmes.
"The Adventure of Vittoria, the Circus Belle",Fiction_crime_Mistery_Detective,Appears in The Mammoth Book of New Sherlock Holmes Adventures.
The Mammoth Book of New Sherlock Holmes Adventures,Fiction_crime_Mistery_Detective,"Singular_ capital_ wonderfully enjoyable_ this is the biggest collection of new Sherlock Holmes stories published since Sir Arthur Conan Doyle laid down his pen - nearly 200_000 words of superb fiction featuring the Great Detective by masters of historical crime. Almost all the stories are specially written for the collection and the cases are presented in the order in which Holmes solved them.

The result is a life of Sherlock Holmes_ with a continuous narrative alongside the stories which identities the gaps in the canon and places the new and hitherto unrecorded cases in their correct sequence - plus there is an invaluable_ complete Holmes chronology.

Contents:

Introduction: The Life and Adventures of Sherlock Holmes by Mike Ashley
Part I: The Early Years
 
 The Bothersome Business of the Dutch Nativity by Derek Wilson
 The Affray at the Kildare Street Club by Peter Tremayne
 
Part II: The 1880s
 
 The Case of the Incumbent Invalid by Claire Griffen
 The Adventure of Vittoria_ the Circus Belle by Edward D. Hoch
 The Darlington Substitution Scandal by David Stuart Davies
 The Adventure of the Suspect Servant by Barbara Roden
 The Adventure of the Amateur Mendicant Society by John Gregory Betancourt
 The Adventure of the Silver Buckle by Denis O. Smith
 The Case of the Sporting Squire by Guy N. Smith
 The Vanishing of the Atkinsons by Eric Brown
 The Adventure of the Fallen Star by Simon Clark
 
Part III: The 1890s
 
 The Adventure of the Dorset Street Lodger by Michael Moorcock
 The Mystery of the Addleton Curse by Barrie Roberts
 The Adventure of the Parisian Gentleman by Robert Weinberg and Lois H. Gresh
 The Adventure of the Inertial Adjustor by Stephen Baxter
 The Adventure of the Touch of God by Peter Crowther
 The Adventure of the Persecuted Painter by Basil Copper
 The Adventure of the Suffering Ruler by H. R. F. Keating
 The Repulsive Story of the Red Leech by David Langford
 The Adventure of the Grace Chalice by Roger Johnson
 The Adventure of the Faithful Retainer by Amy Myers
 
Part IV: The Final Years
 
 The Case of the Suicidal Lawyer by Martin Edwards
 The Legacy of Rachel Howells by Michael Doyle
 The Adventure of the Bulgarian Diplomat by Zakaria Erzin�lioglu
 The Enigma of the Warwickshire Vortex by F. Gwynplaine MacIntyre
 The Case of the Last Battle by L. B. Greenwood
 
Appendix I: A Complete Chronology of Sherlock Holmes? cases
Appendix II: The Tales of Sherlock Holmes

Edited by: Mike Ashley."
The Adventure of the Bulgarian Diplomat,Fiction_crime_Mistery_Detective,Appears in The Mammoth Book of New Sherlock Holmes Adventures.
The Adventure of the Inertial Adjustor,Fiction_crime_Mistery_Detective,"Holmes meets with H.G. Wells.

Appears in The Mammoth Book of New Sherlock Holmes Adventures."
The Case of the Last Battle,Fiction_Crime_Mistery_Detective,"Holmes tries to stop World War I.

Appears in The Mammoth Book of New Sherlock Holmes Adventures."
The Adventure of the Suffering Ruler,Fiction_Crime_Mistery_Detective,"Originally published in the June issue of Blackwood?s.

Also appears in Murder British Style and The Mammoth Book of New Sherlock Holmes Adventures."
The Adventure of the Dorset Street Lodger,Fiction_Crime_Mistery_Detective,"A sinister case of stolen silver.

Appears in The Mammoth Book of New Sherlock Holmes Adventures."
The Adventure of the Faithful Retainer,Fiction_Crime_Mistery_Detective,"This story reveals why Sherlock Holmes refused a knighthood.

Appears in The Mammoth Book of New Sherlock Holmes Adventures."
The Affray at the Kildare Street Club,Fiction_Crime_Mistery_Detective_General,"This is Holmes's first confrontation with Sebastian Moran.

Appears in The Mammoth Book of New Sherlock Holmes Adventures."
The Bothersome Business of the Dutch Nativity,Fiction_Crime_Mistery_Detective,"Derek Wilson discovers the Great Detective's forgotten first case.

Appears in The Mammoth Book of New Sherlock Holmes Adventures."
After the Verdict,Fiction_Crime_Mistery_Detective_General,Published in the April issue of Alfred Hitchcock Mystery Magazine.
Another War,Fiction_Crime_Mistery,"Originally published in the December 1967 issue of Alfred Hitchcock Mystery Magazine.

Appears in The Night People and Other Stories."
The Night People and Other Stories,Fiction_Crime_Mistery_Detective,"Contents: 
Inspector Fleming's Last Case
The Man Who Was Everywhere
The Passionate Phantom
The Night People
Festival in Black (as by Stephen Dentinger)
I'd Know You Anywhere
The Way of Justice
The Empty Zoo
Ring the Bell Slowly (as by Stephen Dentinger)
Stop at Nothing
Another War
The Impossible ""Impossible Crime""
The Way Out
The Man at the Top
Burial Monuments Three
The Scorpion Girl
The Price of Wisdom (as by R.L. Stevens)
Second Chance
Three Weeks in a Spanish Town
The Rattlesnake Man"
Anything in the Dark,Fiction_Crime_Mistery_Detective_Historical,Appears in Crime Through Time.
Ark in the Desert,Fiction_Crime_Mistery_Suspense,Published in the December issue of Alfred Hitchcock Mystery Magazine.
The Arrow of Ice,Fiction_Crime_Mistery_Suspense,Appears in Murder Most Catholic.
Murder Most Catholic: Divine Tales of Profane Crimes,Fiction_Crime_Mistery_Religious,"The murder mysteries that make up this unusual anthology all have one thing in common: the hero or heroine who solves the crime is a Catholic cleric. Perhaps that should not be surprising_ for since the time of G. K. Chesterton those who have explored stories with a religious belief or background have tended to place them in the Middle Ages. And during that time most Christians were in one way or another connected to the Catholic church. From Chesterton?s classic priest-turned-detective Father Brown to Peter Tremayne?s historical Celtic nun and lawyer_ Sister Fidelma_ religious men and women put aside their professional duties for a moment to take up an altogether different vocation for a short time?that of detective and solver of crimes unspeakable. 

Contents:

Whispers of the Dead by Peter Tremayne
Bless Me Father_ For I Have Sinned by Ed Gorman
Death by Fire by Anne Perry and Malachi Saxon
The Arrow of Ice by Edward D. Hoch
The Rag and Bone Man by Lillian Stewart Carl
Divine Justice by Charles Meyer
Cemetery of the Innocents by Stephen Dentinger
Veronica?s Veil by Monica Quill
Lowly Death by Margaret Frazer
Ex Libris by Kate Gallison
A Clerical Error by Michael Jecks
Through a Glass_ Darkly by Kate Charles
The Knight?s Confession by P. C. Doherty
The Shorn Lamb by Ralph McInerny

Edited by: Ralph McInerny."
Master of the Five Magics,"Fiction_Fantasy_Paranormal Powers_Wizards, Sorcerers, Enchantresses. Etc.","To master five greats arts of magic and win a queen was not enough for Alodar the apprentice. He must do what no man dared! 

Alodar was a mere apprentice thaumaturge_ learning the least of the five great arts of magic. As such_ h had no right to aspire to the hand of the fair lady_ Queen Vendora_ not even when he saved her during demon-inspired seige of her frontier castle. But aspire he did.

His quest forced him from one exacting branch of magic to another_ with the rewards he earned always going to others. Finally_ only the branch of wizardry remained - the great_ almost lost art of controlling demons.

It was then he learned of the ancient plot behind his rise - and faced the greatest danger any man could dare!

Alodar's quest is not only a stirring tale of adventure_ but also one of the most logical detailings of the laws of magic ever to appear in fantasy."
Blood Price,Fiction_Fantasy_Horror_Detective,"Set in Toronto_ Ontario_ Canada. This book follows the courageous and hard-headed Vicki Nelson_ a private investigator_ formerly of Toronto's homicide detail. 
As she delves into a series of seemingly unstoppable murders_ she teams up with a writer of romance novels_ Henry Fitzroy_ but there's more to him than meets the eye (as Vicki's suspicious on-again-off-again boyfriend_ Det. Mike Celluci suspects)but Fitzroy is not an ordinary man at all_ for he is a vampire."
Daughter of the Blood,Fiction_Fantasy_Sword and Sorcery,"The world of the Black Jewels Trilogy is one filled with magic_ governed by Queens and their courts of powerful Warlords. Over the recent centuries_ a slow creeping taint has filled the Realm of Light. Strong-willed_ deeply magical warlords have been warped and repressed by a witch who hopes to harness them to her tainted cause_ until they perpetuate the very corruption they fear. The High Lord of Hell is the only one strong enough (and free enough) to overcome her_ but he's over 50_000 years old and tired of unlife. 

A prophesy from a half-crazed witch declares that the Dark Queen is coming_ she who can cleanse all the realms. And she does come_ 700 years after her foretelling. She'll fulfill the wishes of countless dreamers-- if they can keep her safe from the taint long enough to reach her full power. Otherwise_ she'll be the embodiment of all their nightmares."
The Awakening Water,Fiction_Children & Young Adult_Science_Future,"Thirteen-year-old John has never questioned his life of back-breaking work for the District Leader-- until the day he meets the wild girl and tastes the forbidden water. Cool_ clear spring water_ utterly unlike the sickly liquid John has always known_ it gives him a new aliveness_ awakens him to both hope and fear... and impells him to escape.

He joins others who have fled from the Party_ and with them he develops an awareness of himself_ of other people_ and of the world around him. The more he learns about the ways the Party has ""kept everyone quiet and working"" since it came to power in 1997_ the more precarious his new-found freedom seems--and the more precious.

A sort of ""1984"" for children and young adults_ though grown-ups can enjoy it as well."
March to the Stars,Fiction_Science_Adventure_Militaristic,"Roger Ramius Sergei Alexander Chiang MacClintock has had a really bad year. 

Bad enough to be the spoiled rotten fop of a prince no one wanted or trusted.


Worse to be sent off on a meaningless diplomatic mission_ simply to get you out from underfoot_ with a bodyguard of Marines who loathe and despise you.


Worse yet to be assumed dead and marooned for almost a year on a hell-hole planet while you and those same Marines fight your way through carnivorous beasts_ murderous natives_ and perpetual rain to the only starport. . . which is controlled by the Empire's worst enemies.


Worst of all to have discovered that you were born to be a warrior prince. One whose bodyguards have learned the same lesson. And one haunted by the deaths of almost a hundred of your Marines... for what you know now was an unnecessary exercise in political expediency.


A warrior prince who wants to have a few choice words with your Lady Mother_ the Empress of Man.


But to have them_ you_ your surviving Marines_ and your Mardukan allies must cross a demon-haunted ocean_ face a civilization that is ""civilized"" in name alone and ""barbarians"" who may not be exactly what they seem_ and once again battle against impossible odds. All so that you can attempt to somehow seize a heavily defended spaceport and hijack a starship to take you home.


Yet what neither Roger_ nor the Marines_ nor his allies know is that the battle to leave Marduk is only the beginning. And that words with Roger's mother will be hard to come by.


But that's all right. Because what the Galaxy doesn't know is that it's about to receive a fresh proof of an old truism:


You don't mess with a MacClintock."
Dial-a-Ghost,Fiction_Children & Young Adult_Horror,"The Dial-a-Ghost Agency finds good homes for ghosts.  Bloodstained brides_ headless warriors_ bloblike ghouls-ghosts of every sort are matched with living families.  There are two doors to the agency's offices: one marked GHOSTS_ the other marked PEOPLE.  Through the first door come the Wilkinsons_ a nice family of spooks who are fed up with haunting a knicker shop (the lacy slips and rudely named tights are not good for ghost children to be around!).  Through the second door comes Fulton Snodde-Brittle_ who wants the wickedest ghosts available for his grand home_ Helton Hall. 

Luckily the agency ladies_ Miss Pringle and Mrs. Mannering_ have just the right match for each customer.  They send the Wilkinsons off to a tranquil old abbey and promise Fulton Snodde-Brittle a pair of appalling spooks_ the Shriekers_ who wear rotten meat as jewelry and like to strangle children in their sleep.  What the kindly ladies don't know is that Fulton has an evil scheme to frighten his young cousin_ the heir to Hulton Hall_ to death.  Poor Oliver doesn't stand a chance against the Shriekers_ but maybe the agency isn?t as well organized as it seems."
The Magic Circle,Fairy Tales & Folklore_Reinterpretations,Deep in the woods lives an old witch called Ugly One.  All she wants is to forget-that she once was a loving mother and healer_ blessed and powerful within her magic circle_ and not a witch_ claimed by the devils.  Then one day she hears the footsteps she dreads.  Then real voices-children?s voices.  The Ugly One longs to take care of sturdy_ sensible Gretel and her young brother Hansel.  They are such good children_ such delicious_ beautiful children.  But demon?s voices scream in her head: ?Eat them!? How can she?...How can she not?
Darkchild,Fiction_Science_Fantasy,For these hundred centuries_ women of wisdom and strength have mastered the sunstones to bring warmth and wealth to their people. But while the Brakrathi tended their stonehalls and valleys_ others have traversed the spaces between the stars with less gentle motives. Like the arrogant Arnini_ who study and measure eveything but understand nothing of the human soul. Or the benderzic_ who ruthlessly harvest information from their army of child informants and auction it to the highest bidder. Until the coming of Darkchild. Until the end of the beginning of things.
